"Product Id","Product Name","Short Description","Main Description Filename","Tab Titles"
"551385","Sweetbird Speculoos Syrup - 1 Litre","Sweetbird Speculoos syrup is inspired by the traditional Dutch Speculaas biscuits.","551385_maindesc.txt",""
"546565","iSi Professional Chargers - Extra Capacity x 50","FITS ALL WHIPPERS - UK EXCLUSIVE - The new iSi Professional Chargers, Use Upto 20% Less Chargers - Save up to 20% of cream costs. Works with all iSi whipers - no additional purchase necessary","546565_maindesc.txt",""
"549072","Zuma Chocolate Sprinkler","Zuma Hot Chocolate Shaker can be used to decorate cappuccinos, mochas and hot chocolates.","549072_maindesc.txt",""
"547468","Simply French Vanilla Syrup - 1 Litre","Decadent, creamy and refreshing French vanilla syrup, best supplement for your latte, tea, iced coffee, coffee, espresso and cocktails","547468_maindesc.txt",""
"547510","Simply Lime Syrup - 1 Litre","A sensational and luxurious lime syrup, excellent addition to your cocktail, smoothie or cake.","547510_maindesc.txt",""
"535384","Classic Blend Filter Coffee Sachets","Our Best Selling Filter Coffee, Our Classic House Blend Is Ideal For Everyday All Day Drinking. A Medium Roast Filter Convection Roasted And Roller Ground To Perfection.","535384_maindesc.txt",""
"550031","WMF 9000S Plus Coffee Machine","The WMF 9000 S+ – the reliable fully automated coffee machine for maximum performance.","550031_maindesc.txt",""
"548372","Simply Candy Floss Syrup - 1 Litre","Great for kids or to bring back those childhood memories. - Super For Shakes, Frappes, & Sodas","548372_maindesc.txt",""
"548378","Birchall Loose Leaf Tea - Great Rift 250g","We Are Very Proud Of Our Deliciously Strong Breakfast Tea Bursting With Flavour, Recently Winning The Highest Accolade At The 2017 Great Taste Awards","548378_maindesc.txt",""
"548389","Birchall Loose Leaf Tea - Great Rift Decaf 250g","Our Pursuit Of Quality Ensures That All Our Tea Leaves Are Hand Plucked Before They Are Carefully Decaffeinated And This Gives Birchall Great Rift Decaf Its Exceptional Brightness, Golden Colour And Strong Refreshing Taste.","548389_maindesc.txt",""
"550040","WMF Cleaning Tablets - 100 x 1.3g","Daily WMF cleaning tablets for WMF coffee machines.","550040_maindesc.txt",""
"547450","Simply Butterscotch Syrup - 1 Litre","A sophisticated butterscotch syrup that gives a sensational taste to your coffee, cookies or icecream.","547450_maindesc.txt",""
"547451","Simply Caramel Syrup - 1 Litre","Use this rich, smooth, sensational caramel syrup to turn your great coffee and espresso into an even more indulging experience.","547451_maindesc.txt",""
"547331","Sweetbird Peach Syrup - 1 Litre","Rich, aromatic and sweet with a fruity zing......Vegetarian Suitable Peach Coffee Syrup","547331_maindesc.txt",""
"547460","Simply Creme Brulee Syrup - 1 Litre","Creamy, opulent creme brulee syrup, a special treat for your latte, iced coffee, cappuccino, dessert or cocktail.","547460_maindesc.txt",""
"547461","Simply Cupcake Syrup - 1 Litre","Distinctive, opulent and delightful syrup, an amazing flavour twist for your coffee, cream soda, mocha, latte, smoothie or cocktail.","547461_maindesc.txt",""
"549089","Byron Bay Cookies - Rocky Road x 6","A rich, soft textured cookie filled with choc chunks, marshmallows, jellies & pecans.","549089_maindesc.txt",""
"547459","Simply Coconut Syrup - 1 Litre","Delectable and creamy coconut syrup, a smoothly sweet choice for your iced mocha, cocktail, coffee or cake.","547459_maindesc.txt",""
"547455","Simply Chocolate Syrup - 1 Litre","Rich and fabulously sensational chocolate syrup for a variety of drinks and puddings.","547455_maindesc.txt",""
"547472","Simply Hazelnut Syrup - 1 Litre","Sumptuous and nutty hazelnut syrup, perfect for your latte, chocolate, espresso, cake or pastry.","547472_maindesc.txt",""
"547470","Simply Green Apple Syrup - 1 Litre","Rich and sweet green apple syrup, with an authentic taste, offering amazing versatility for creating unique beverages and desserts.","547470_maindesc.txt",""
"547471","Simply Grenadine Syrup - 1 Litre","A classic premium grenadine syrup which is well known for sweet flavour, red colouring and as an essential cocktail ingredient.","547471_maindesc.txt",""
"547480","Simply Irish Cream Syrup - 1 Litre","Smooth and rich Irish cream syrup, ideal for transforming your speciality coffee beverage or enhancing your smoothie, milkshake or icecream experience.","547480_maindesc.txt",""
"531603","Zuma Spiced Chai Tin 1 KG","NOW Dairy Free - Zuma Chai Teas With Common Ingredients Of Cinnamon, Ginger, Cloves And Pepper","531603_maindesc.txt",""
"548592","Golden Turmeric Latte Powder","Our golden turmeric tastes amazing as its made from pure turmeric and ginger powders, its naturally sweetened using coconut blossom sugar to give a superior taste to most comparable products on the market currently.","548592_maindesc.txt",""
"540953","Birchall Green Tea & Peach Prism Tea Bags","Our Green Tea & Peach Is A Traditional Green Tea, Blended With Real Fruit Pieces And Marigold Flowers. This Full Flavoured, Aromatic Green Tea Is A Plentiful Source Of Anti-Oxidants.","540953_maindesc.txt",""
"540949","Birchall Red Berry & Flower Prism Tea Bags","Red Berry & Flower Tea Is A Luxuriously Smooth Blend Of Sweet Red Berries And Refreshing Hibiscus.","540949_maindesc.txt",""
"540950","Birchall Organic Redbush Prism Tea Bags","Our Organically Grown, Pure Origin Redbush Produces A Gently Hydrating Infusion That Is Rich In Anti-Oxidants And Naturally Caffeine Free, Making It A Light And Healthy Way To Lift Your Day.","540950_maindesc.txt",""
"540133","PureGusto - Blue Mountain - ESE Coffee Pods x 100","Blue mountain coffee's are considered some of the finest in the world, with this in mind we have roasted sophisticated and balanced blend, thats ideal for drinking an","540133_maindesc.txt",""
"547412","SIMPLY Mango Fruit Puree - 1 Litre","SIMPLY Mango Fruit Purée brings tropical ripe mango flavor and velvety texture to teas, lemonades, smoothies, cocktails and more.","547412_maindesc.txt",""
